INCIDENT_NUMBER;OFFENSE_CODE;OFFENSE_CODE_GROUP;OFFENSE_CODE_GROUP_No;OFFENSE_DESCRIPTION;DISTRICT;District_simple;District_simple_No;REPORTING_AREA;OCCURRED_ON_DATE;Hour1;Start_Night;Start_Day;Night_Day;YEAR;MONTH;DAY_OF_WEEK;WE_Workday;WE_Workday_No;HOUR;Counts_per_hour;STREET;Lat;Long;Location
I172089198;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;432;25.10.2017 09:30;09:30:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;9;167;WOODROW AVE;42.28712049;-71.08421139;(42.28712049, -71.08421139)
I172089161;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C11;C;3;243;25.10.2017 11:26;11:26:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;11;193;STOUGHTON ST;42.3152619;-71.06118848;(42.31526190, -71.06118848)
I172089131;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;257;24.10.2017 19:30;19:30:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;19;274;DEWOLF ST;42.3107776;-71.06060553;(42.31077760, -71.06060553)
I172089051;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;456;24.10.2017 12:30;12:30:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;12;258;HARLEM ST;42.30021684;-71.0809794;(42.30021684, -71.08097940)
I172089005;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;333;24.10.2017 19:35;19:35:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;19;274;STANLEY ST;42.30942585;-71.06956549;(42.30942585, -71.06956549)
I172088991;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;522;24.10.2017 20:25;20:25:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;20;305;FACTORY ST;42.25296948;-71.12552641;(42.25296948, -71.12552641)
I172088819;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;186;24.10.2017 12:18;12:18:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;12;258;FIELD'S CT;42.32454115;-71.06337567;(42.32454115, -71.06337567)
I172088742;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;436;24.10.2017 05:48;05:48:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;5;86;WITHINGTON ST;42.28784229;-71.07263066;(42.28784229, -71.07263066)
I172088648;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;763;21.10.2017 21:00;21:00:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;21;303;PARSONS ST;42.34985008;-71.15553141;(42.34985008, -71.15553141)
I172088250;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;519;22.10.2017 12:19;12:19:00;17:00:00;08:00:00;Day;2017;10;Sunday;Weekend;2;12;258;HARVARD AVE;42.25937003;-71.12240369;(42.25937003, -71.12240369)
I172088235;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;C6;C;3;233;21.10.2017 23:00;23:00:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;23;231;E SEVENTH ST;42.33220685;-71.04065719;(42.33220685, -71.04065719)
I172088152;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;770;21.10.2017 15:15;15:15:00;17:00:00;08:00:00;Day;2017;10;Saturday;Weekend;2;15;241;PARSONS ST;42.35109995;-71.15511026;(42.35109995, -71.15511026)
I172088110;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;770;21.10.2017 10:00;10:00:00;17:00:00;08:00:00;Day;2017;10;Saturday;Weekend;2;10;178;LEICESTER ST;42.35173894;-71.15380713;(42.35173894, -71.15380713)
I172088097;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;81;21.10.2017 20:16;20:16:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;20;305;FOSTER ST;42.36736272;-71.0543298;(42.36736272, -71.05432980)
I172088019;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;428;21.10.2017 15:12;15:12:00;17:00:00;08:00:00;Day;2017;10;Saturday;Weekend;2;15;241;MORTON ST;42.28187061;-71.08751152;(42.28187061, -71.08751152)
I172088013;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;455;21.10.2017 13:16;13:16:00;17:00:00;08:00:00;Day;2017;10;Saturday;Weekend;2;13;206;CARMEN ST;42.30028348;-71.07766845;(42.30028348, -71.07766845)
I172088008;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A1;A;1;114;19.09.2017 00:00;00:00:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;0;244;ATLANTIC AVE;42.35438252;-71.05213281;(42.35438252, -71.05213281)
I172087967;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;949;21.10.2017 09:30;09:30:00;17:00:00;08:00:00;Day;2017;10;Saturday;Weekend;2;9;167;BOWDOIN ST;42.30839354;-71.06473124;(42.30839354, -71.06473124)
I172087914;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;457;21.10.2017 09:14;09:14:00;17:00:00;08:00:00;Day;2017;10;Saturday;Weekend;2;9;167;BRADSHAW ST;42.29855717;-71.08348265;(42.29855717, -71.08348265)
I172087893;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;271;21.10.2017 03:04;03:04:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;3;124;WASHINGTON ST;42.3353741;-71.0783156;(42.33537410, -71.07831560)
I172087880;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;585;21.10.2017 03:00;03:00:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;3;124;IROQUOIS ST;42.33014678;-71.10444485;(42.33014678, -71.10444485)
I172087863;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;26;21.10.2017 02:02;02:02:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;2;181;LONDON ST;42.37288209;-71.03946469;(42.37288209, -71.03946469)
I172087816;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A15;A;1;57;20.10.2017 22:05;22:05:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;22;278;MONUMENT AVE;42.37490832;-71.06171012;(42.37490832, -71.06171012)
I172087795;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;571;20.10.2017 20:07;20:07:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;20;305;ROBESON ST;42.30999157;-71.10048419;(42.30999157, -71.10048419)
I172087740;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;571;20.10.2017 17:25;17:25:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;17;277;PARK LN;42.31078736;-71.09885578;(42.31078736, -71.09885578)
I172087699;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;464;20.10.2017 15:06;15:06:00;17:00:00;08:00:00;Day;2017;10;Friday;Workdays;1;15;241;BROOKVIEW ST;42.2887411;-71.09117797;(42.28874110, -71.09117797)
I172087664;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;314;20.10.2017 06:30;06:30:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;6;100;WAUMBECK ST;42.31496145;-71.0895221;(42.31496145, -71.08952210)
I172087615;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;401;19.10.2017 18:00;18:00:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;18;285;TALBOT AVE;42.2871482;-71.06493039;(42.28714820, -71.06493039)
I172087513;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;776;19.10.2017 20:30;20:30:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;20;305;WALLINGFORD RD;42.34252336;-71.15124869;(42.34252336, -71.15124869)
I172087431;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;186;18.10.2017 10:00;10:00:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;10;178;FIELD'S CT;42.32454115;-71.06337567;(42.32454115, -71.06337567)
I172087418;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;194;19.10.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;10;Thursday;Workdays;1;8;195;DORCHESTER ST;42.33066641;-71.05492103;(42.33066641, -71.05492103)
I172087418;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;194;19.10.2017 08:00;08:00:00;17:00:00;08:00:00;Day;2017;10;Thursday;Workdays;1;8;195;DORCHESTER ST;42.33066641;-71.05492103;(42.33066641, -71.05492103)
I172087372;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;267;19.10.2017 14:23;14:23:00;17:00:00;08:00:00;Day;2017;10;Thursday;Workdays;1;14;242;FOREST ST;42.3255589;-71.07600982;(42.32555890, -71.07600982)
I172087195;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;34;18.10.2017 07:00;07:00:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;7;152;SUMNER ST;42.36668366;-71.0346961;(42.36668366, -71.03469610)
I172087189;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;641;19.10.2017 00:40;00:40:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;0;244;LOCHSTEAD AVE;42.31803796;-71.11476952;(42.31803796, -71.11476952)
I172087187;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;750;18.10.2017 18:00;18:00:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;18;285;FOSTER ST;42.340474;-71.1595293;(42.34047400, -71.15952930)
I172087174;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;223;18.10.2017 23:08;23:08:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;23;231;ACADIA ST;42.33782826;-71.02999021;(42.33782826, -71.02999021)
I172087158;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E13;E;5;610;18.10.2017 21:45;21:45:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;21;303;PARKTON RD;42.32221452;-71.11412686;(42.32221452, -71.11412686)
I172087150;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;779;18.10.2017 21:29;21:29:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;21;303;MURDOCK TER;42.3522363;-71.1465655;(42.35223630, -71.14656550)
I172087112;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E13;E;5;608;18.10.2017 19:52;19:52:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;19;274;CASTLETON ST;42.323323;-71.11420092;(42.32332300, -71.11420092)
I172087078;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;914;11.09.2017 18:20;18:20:00;17:00:00;08:00:00;Night;2017;9;Monday;Workdays;1;18;285;MONSIGNOR DENNIS F O'CALL;42.32752693;-71.05541255;(42.32752693, -71.05541255)
I172087070;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;758;18.10.2017 17:05;17:05:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;17;277;FANEUIL ST;42.3520434;-71.16491335;(42.35204340, -71.16491335)
I172087069;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;311;18.10.2017 14:00;14:00:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;14;242;WOODBINE ST;42.3189792;-71.07964653;(42.31897920, -71.07964653)
I172087010;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;254;18.10.2017 14:21;14:21:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;14;242;S SYDNEY ST;42.31111005;-71.05388269;(42.31111005, -71.05388269)
I172087005;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C11;C;3;246;18.10.2017 14:17;14:17:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;14;242;SYDNEY ST;42.31530841;-71.05254002;(42.31530841, -71.05254002)
I172086930;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;505;18.10.2017 11:03;11:03:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;11;193;CATHERINE ST;42.28851949;-71.11564359;(42.28851949, -71.11564359)
I172086877;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;457;18.10.2017 07:59;07:59:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;7;152;MCLELLAN ST;42.30006791;-71.08430796;(42.30006791, -71.08430796)
I172086815;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C6;C;3;192;17.10.2017 21:24;21:24:07;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;21;303;PREBLE ST;42.32924234;-71.05362304;(42.32924234, -71.05362304)
I172086722;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;329;17.10.2017 06:40;06:40:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;6;100;DEVON ST;42.3092779;-71.07868791;(42.30927790, -71.07868791)
I172086695;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;185;17.10.2017 13:28;13:28:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;13;206;MASSACHUSETTS AVE;42.32198656;-71.06280666;(42.32198656, -71.06280666)
I172086597;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;150;17.10.2017 08:54;08:54:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;8;195;COLUMBUS AVE;42.34659261;-71.07422967;(42.34659261, -71.07422967)
I172086568;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;328;17.10.2017 02:52;02:52:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;2;181;NORMANDY ST;42.31071077;-71.07876813;(42.31071077, -71.07876813)
I172086567;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;417;16.10.2017 23:56;23:56:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;23;231;MORA ST;42.28208198;-71.07364875;(42.28208198, -71.07364875)
I172086491;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;397;16.10.2017 18:09;18:09:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;18;285;MELBOURNE ST;42.28993159;-71.0655056;(42.28993159, -71.06550560)
I172086459;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;262;16.10.2017 13:05;13:05:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;13;206;BROOK AVE;42.32115322;-71.07406477;(42.32115322, -71.07406477)
I172086326;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;A7;A;1;24;16.10.2017 10:33;10:33:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;10;178;BROOKS ST;42.38019818;-71.03598007;(42.38019818, -71.03598007)
I172086285;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;186;16.10.2017 07:43;07:43:00;17:00:00;08:00:00;Night;2017;10;Monday;Workdays;1;7;152;ENTERPRISE ST;42.32358249;-71.06196474;(42.32358249, -71.06196474)
I172086135;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;137;14.10.2017 22:00;22:00:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;22;278;NEWBURY ST;42.3494205;-71.083158;(42.34942050, -71.08315800)
I172086085;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A1;A;1;126;15.10.2017 12:59;12:59:00;17:00:00;08:00:00;Day;2017;10;Sunday;Weekend;2;12;258;BAY ST;42.34818558;-71.06849517;(42.34818558, -71.06849517)
I172085864;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;466;04.10.2017 05:00;05:00:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;5;86;ESTELLA ST;42.28687441;-71.09457079;(42.28687441, -71.09457079)
I172085712;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B2;B;2;605;13.10.2017 10:45;10:45:00;17:00:00;08:00:00;Day;2017;10;Friday;Workdays;1;10;178;HILLSIDE ST;42.33199549;-71.1089627;(42.33199549, -71.10896270)
I172085678;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;B3;B;2;463;13.10.2017 22:55;22:55:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;22;278;BLUE HILL AVE;42.29330376;-71.0885899;(42.29330376, -71.08858990)
I172085676;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;C6;C;3;223;13.10.2017 22:30;22:30:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;22;278;ACADIA ST;42.33782826;-71.02999021;(42.33782826, -71.02999021)
I172085668;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E18;E;5;493;13.10.2017 22:07;22:07:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;22;278;RIVER ST;42.2613358;-71.11233325;(42.26133580, -71.11233325)
I172085663;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;786;13.10.2017 09:00;09:00:00;17:00:00;08:00:00;Day;2017;10;Friday;Workdays;1;9;167;EGREMONT RD;42.34115127;-71.14343417;(42.34115127, -71.14343417)
I172085574;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;770;13.10.2017 17:02;17:02:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;17;277;LEICESTER ST;42.35173894;-71.15380713;(42.35173894, -71.15380713)
I172085528;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E18;E;5;502;13.10.2017 13:55;13:55:00;17:00:00;08:00:00;Day;2017;10;Friday;Workdays;1;13;206;HOLLY RD;42.2847479;-71.11714787;(42.28474790, -71.11714787)
I172085480;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;342;13.10.2017 11:11;11:11:00;17:00:00;08:00:00;Day;2017;10;Friday;Workdays;1;11;193;BOWDOIN ST;42.30406551;-71.0700332;(42.30406551, -71.07003320)
I172085433;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;435;13.10.2017 10:23;10:23:00;17:00:00;08:00:00;Day;2017;10;Friday;Workdays;1;10;178;WHITMAN ST;42.28701738;-71.07706453;(42.28701738, -71.07706453)
I172085428;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D4;D;4;137;12.10.2017 22:00;22:00:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;22;278;NEWBURY ST;42.3494205;-71.083158;(42.34942050, -71.08315800)
I172085420;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;16;13.10.2017 08:38;08:38:00;17:00:00;08:00:00;Day;2017;10;Friday;Workdays;1;8;195;FALCON ST;42.38196242;-71.0318446;(42.38196242, -71.03184460)
I172085412;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;326;12.10.2017 18:50;18:50:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;18;285;LAWRENCE AVE;42.31204931;-71.07700088;(42.31204931, -71.07700088)
I172085325;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A15;A;1;56;12.10.2017 20:23;20:23:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;20;305;HIGH ST;42.37604137;-71.06211228;(42.37604137, -71.06211228)
I172085315;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;A7;A;1;23;12.10.2017 08:50;08:50:00;17:00:00;08:00:00;Day;2017;10;Thursday;Workdays;1;8;195;MARION ST;42.37633519;-71.03604485;(42.37633519, -71.03604485)
I172085229;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;D14;D;4;924;12.10.2017 12:01;12:01:00;17:00:00;08:00:00;Day;2017;10;Thursday;Workdays;1;12;258;WASHINGTON ST;42.34425779;-71.14383621;(42.34425779, -71.14383621)
I172085168;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;795;12.10.2017 07:38;07:38:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;7;152;ARMINGTON ST;42.35253438;-71.13714679;(42.35253438, -71.13714679)
I172085150;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;C11;C;3;392;10.10.2017 18:00;18:00:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;18;285;BEAUMONT ST;42.28501476;-71.05894276;(42.28501476, -71.05894276)
I172085064;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;457;12.10.2017 02:39;02:39:00;17:00:00;08:00:00;Night;2017;10;Thursday;Workdays;1;2;181;CHARLOTTE ST;42.29944216;-71.08489748;(42.29944216, -71.08489748)
I172085019;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;681;11.10.2017 20:00;20:00:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;20;305;WALWORTH ST;42.28317041;-71.13740328;(42.28317041, -71.13740328)
I172084942;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;265;11.10.2017 17:56;17:56:00;17:00:00;08:00:00;Night;2017;10;Wednesday;Workdays;1;17;277;BLUE HILL AVE;42.32203248;-71.07719524;(42.32203248, -71.07719524)
I172084923;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;435;11.10.2017 16:25;16:25:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;16;231;WHITMAN ST;42.28701738;-71.07706453;(42.28701738, -71.07706453)
I172084902;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;563;07.10.2017 18:00;18:00:00;17:00:00;08:00:00;Night;2017;10;Saturday;Weekend;2;18;285;WASHINGTON ST;42.29148517;-71.12275618;(42.29148517, -71.12275618)
I172084886;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B2;B;2;316;11.10.2017 14:36;14:36:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;14;242;CRAWFORD ST;42.31359796;-71.09039946;(42.31359796, -71.09039946)
I172084879;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;938;06.10.2017 07:30;07:30:00;17:00:00;08:00:00;Night;2017;10;Friday;Workdays;1;7;152;FIDELIS WAY;42.3458376;-71.14492138;(42.34583760, -71.14492138)
I172084806;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;427;11.10.2017 09:39;09:39:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;9;167;BLUE HILL AVE;42.27470119;-71.09344053;(42.27470119, -71.09344053)
I172084771;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;294;11.10.2017 08:32;08:32:00;17:00:00;08:00:00;Day;2017;10;Wednesday;Workdays;1;8;195;ALPINE ST;42.32545165;-71.08677983;(42.32545165, -71.08677983)
I172084718;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E13;E;5;646;07.10.2017 12:00;12:00:00;17:00:00;08:00:00;Day;2017;10;Saturday;Weekend;2;12;258;ALVESTON ST;42.310192;-71.11253218;(42.31019200, -71.11253218)
I172084682;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;E13;E;5;640;26.09.2017 04:00;04:00:00;17:00:00;08:00:00;Night;2017;9;Tuesday;Workdays;1;4;77;CHESHIRE ST;42.31223329;-71.10934133;(42.31223329, -71.10934133)
I172084681;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;D14;D;4;794;10.10.2017 19:38;19:38:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;19;274;LONG AVE;42.34950022;-71.13585122;(42.34950022, -71.13585122)
I172084613;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;A7;A;1;24;10.10.2017 17:28;17:28:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;17;277;LEXINGTON ST;42.37826778;-71.03601677;(42.37826778, -71.03601677)
I172084593;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;435;10.10.2017 16:58;16:58:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;16;231;PEACEVALE RD;42.28716674;-71.07633479;(42.28716674, -71.07633479)
I172084549;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;321;10.10.2017 09:30;09:30:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;9;167;BRUNSWICK ST;42.31175348;-71.08197378;(42.31175348, -71.08197378)
I172084531;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B2;B;2;276;10.10.2017 13:38;13:38:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;13;206;DEWITT DR;42.33407685;-71.08356424;(42.33407685, -71.08356424)
I172084468;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;B3;B;2;437;10.10.2017 10:59;10:59:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;10;178;SOUTHERN AVE;42.28965721;-71.07728118;(42.28965721, -71.07728118)
I172084422;520;Residential Burglary;1;BURGLARY - RESIDENTIAL - FORCE;B3;B;2;456;10.10.2017 08:59;08:59:00;17:00:00;08:00:00;Day;2017;10;Tuesday;Workdays;1;8;195;FOWLER ST;42.30085931;-71.08128808;(42.30085931, -71.08128808)
I172084396;521;Residential Burglary;1;BURGLARY - RESIDENTIAL - ATTEMPT;E13;E;5;571;10.10.2017 00:02;00:02:00;17:00:00;08:00:00;Night;2017;10;Tuesday;Workdays;1;0;244;SIGOURNEY ST;42.30892227;-71.09986991;(42.30892227, -71.09986991)
I172084247;522;Residential Burglary;1;BURGLARY - RESIDENTIAL - NO FORCE;E5;E;5;560;09.10.2017 16:11;16:11:00;17:00:00;08:00:00;Day;2017;10;Monday;Workdays;1;16;231;FLORENCE ST;42.28493613;-71.12657291;(42.28493613, -71.12657291)
